task_key,task_label,protocol_key,numeric_path,fp4_quantization_applied,leaf_task_index,benchmark,task_alias,task_name,task_hash,primary_metric,example_count,score,score_percent
nvfp4_proposed_settings,"Native NVFP4 no-RHT/all-linears ablation, effective D=1",nvfp4_transformer_engine_native,native_nvfp4_transformer_engine,True,91,mmlu_olmes,mmlu_formal_logic:rc::olmes,mmlu_formal_logic,82b5ac945cc5c2f1cb54beff73486830,acc_per_char,126,0.24603174603174602,24.6031746031746
nvfp4_proposed_settings,"Native NVFP4 no-RHT/all-linears ablation, effective D=1",nvfp4_transformer_engine_native,native_nvfp4_transformer_engine,True,92,mmlu_olmes,mmlu_global_facts:rc::olmes,mmlu_global_facts,5acad514fa0105c06b71f6c924ef5b04,acc_per_char,100,0.22,22.0
nvfp4_proposed_settings,"Native NVFP4 no-RHT/all-linears ablation, effective D=1",nvfp4_transformer_engine_native,native_nvfp4_transformer_engine,True,93,mmlu_olmes,mmlu_high_school_biology:rc::olmes,mmlu_high_school_biology,d8ddda6f3e5c7889d7d36ff8dd51cc52,acc_per_char,310,0.4290322580645161,42.90322580645161
nvfp4_proposed_settings,"Native NVFP4 no-RHT/all-linears ablation, effective D=1",nvfp4_transformer_engine_native,native_nvfp4_transformer_engine,True,94,mmlu_olmes,mmlu_high_school_chemistry:rc::olmes,mmlu_high_school_chemistry,b905822505fc6bf87ee81088ffd93b9f,acc_per_char,203,0.22167487684729065,22.167487684729064
nvfp4_proposed_settings,"Native NVFP4 no-RHT/all-linears ablation, effective D=1",nvfp4_transformer_engine_native,native_nvfp4_transformer_engine,True,95,mmlu_olmes,mmlu_high_school_computer_science:rc::olmes,mmlu_high_school_computer_science,1f6e4443a6932f4e6c85ae1ee2ea6857,acc_per_char,100,0.28,28.000000000000004
nvfp4_proposed_settings,"Native NVFP4 no-RHT/all-linears ablation, effective D=1",nvfp4_transformer_engine_native,native_nvfp4_transformer_engine,True,96,mmlu_olmes,mmlu_high_school_european_history:rc::olmes,mmlu_high_school_european_history,297df68d8b8abb3dac4039039adf6936,acc_per_char,165,0.47878787878787876,47.878787878787875
nvfp4_proposed_settings,"Native NVFP4 no-RHT/all-linears ablation, effective D=1",nvfp4_transformer_engine_native,native_nvfp4_transformer_engine,True,97,mmlu_olmes,mmlu_high_school_geography:rc::olmes,mmlu_high_school_geography,09a0ea8c0d69e87db9d64b78e47808da,acc_per_char,198,0.41919191919191917,41.91919191919192
nvfp4_proposed_settings,"Native NVFP4 no-RHT/all-linears ablation, effective D=1",nvfp4_transformer_engine_native,native_nvfp4_transformer_engine,True,98,mmlu_olmes,mmlu_high_school_government_and_politics:rc::olmes,mmlu_high_school_government_and_politics,690e157a2167b4be83aeb3025e100359,acc_per_char,193,0.48186528497409326,48.18652849740933
nvfp4_proposed_settings,"Native NVFP4 no-RHT/all-linears ablation, effective D=1",nvfp4_transformer_engine_native,native_nvfp4_transformer_engine,True,99,mmlu_olmes,mmlu_high_school_macroeconomics:rc::olmes,mmlu_high_school_macroeconomics,5cd50ebcbec63cd7b59273fb53e145a2,acc_per_char,390,0.36153846153846153,36.15384615384615
nvfp4_proposed_settings,"Native NVFP4 no-RHT/all-linears ablation, effective D=1",nvfp4_transformer_engine_native,native_nvfp4_transformer_engine,True,100,mmlu_olmes,mmlu_high_school_mathematics:rc::olmes,mmlu_high_school_mathematics,0a5104b0df6138995e01f4d9e30bf3bc,acc_per_char,270,0.14444444444444443,14.444444444444443
nvfp4_proposed_settings,"Native NVFP4 no-RHT/all-linears ablation, effective D=1",nvfp4_transformer_engine_native,native_nvfp4_transformer_engine,True,101,mmlu_olmes,mmlu_high_school_microeconomics:rc::olmes,mmlu_high_school_microeconomics,47974510bc14d32dee9c1ae0da6aa77c,acc_per_char,238,0.40756302521008403,40.7563025210084
nvfp4_proposed_settings,"Native NVFP4 no-RHT/all-linears ablation, effective D=1",nvfp4_transformer_engine_native,native_nvfp4_transformer_engine,True,102,mmlu_olmes,mmlu_high_school_physics:rc::olmes,mmlu_high_school_physics,70926d73081fbee1ee38fc002891a21a,acc_per_char,151,0.2251655629139073,22.516556291390728
nvfp4_proposed_settings,"Native NVFP4 no-RHT/all-linears ablation, effective D=1",nvfp4_transformer_engine_native,native_nvfp4_transformer_engine,True,103,mmlu_olmes,mmlu_high_school_psychology:rc::olmes,mmlu_high_school_psychology,63dd68a97d1abf7f719137d6f0d45d73,acc_per_char,545,0.5284403669724771,52.84403669724771
nvfp4_proposed_settings,"Native NVFP4 no-RHT/all-linears ablation, effective D=1",nvfp4_transformer_engine_native,native_nvfp4_transformer_engine,True,104,mmlu_olmes,mmlu_high_school_statistics:rc::olmes,mmlu_high_school_statistics,b25c8a521d2fb1d28a97e478d686eeaa,acc_per_char,216,0.3194444444444444,31.944444444444443
nvfp4_proposed_settings,"Native NVFP4 no-RHT/all-linears ablation, effective D=1",nvfp4_transformer_engine_native,native_nvfp4_transformer_engine,True,105,mmlu_olmes,mmlu_high_school_us_history:rc::olmes,mmlu_high_school_us_history,8290ed79cc88afc721c6f79b7318f541,acc_per_char,204,0.37254901960784315,37.254901960784316
nvfp4_proposed_settings,"Native NVFP4 no-RHT/all-linears ablation, effective D=1",nvfp4_transformer_engine_native,native_nvfp4_transformer_engine,True,106,mmlu_olmes,mmlu_high_school_world_history:rc::olmes,mmlu_high_school_world_history,934305afb0d486dcc158182788d0acfb,acc_per_char,237,0.38396624472573837,38.39662447257383
nvfp4_proposed_settings,"Native NVFP4 no-RHT/all-linears ablation, effective D=1",nvfp4_transformer_engine_native,native_nvfp4_transformer_engine,True,107,mmlu_olmes,mmlu_human_aging:rc::olmes,mmlu_human_aging,8d2b538449931b69b893e86b7416a7e7,acc_per_char,223,0.452914798206278,45.2914798206278
nvfp4_proposed_settings,"Native NVFP4 no-RHT/all-linears ablation, effective D=1",nvfp4_transformer_engine_native,native_nvfp4_transformer_engine,True,108,mmlu_olmes,mmlu_human_sexuality:rc::olmes,mmlu_human_sexuality,88583bc91896ae15628a7050a8e8a08e,acc_per_char,131,0.44274809160305345,44.274809160305345
nvfp4_proposed_settings,"Native NVFP4 no-RHT/all-linears ablation, effective D=1",nvfp4_transformer_engine_native,native_nvfp4_transformer_engine,True,109,mmlu_olmes,mmlu_international_law:rc::olmes,mmlu_international_law,13a4e0bd7a029f10d0e8f9f01f60652e,acc_per_char,121,0.3305785123966942,33.057851239669425
nvfp4_proposed_settings,"Native NVFP4 no-RHT/all-linears ablation, effective D=1",nvfp4_transformer_engine_native,native_nvfp4_transformer_engine,True,110,mmlu_olmes,mmlu_jurisprudence:rc::olmes,mmlu_jurisprudence,4bb149c58cd53f521d90f628858862ab,acc_per_char,108,0.3611111111111111,36.11111111111111
nvfp4_proposed_settings,"Native NVFP4 no-RHT/all-linears ablation, effective D=1",nvfp4_transformer_engine_native,native_nvfp4_transformer_engine,True,111,mmlu_olmes,mmlu_logical_fallacies:rc::olmes,mmlu_logical_fallacies,d0506b820ec8299d87c27079f988edb9,acc_per_char,163,0.37423312883435583,37.423312883435585
nvfp4_proposed_settings,"Native NVFP4 no-RHT/all-linears ablation, effective D=1",nvfp4_transformer_engine_native,native_nvfp4_transformer_engine,True,112,mmlu_olmes,mmlu_machine_learning:rc::olmes,mmlu_machine_learning,d6289aec8cc57955804f5bdd7d78a0ab,acc_per_char,112,0.2767857142857143,27.67857142857143
nvfp4_proposed_settings,"Native NVFP4 no-RHT/all-linears ablation, effective D=1",nvfp4_transformer_engine_native,native_nvfp4_transformer_engine,True,113,mmlu_olmes,mmlu_management:rc::olmes,mmlu_management,5fdf48777d60532ea48c4228971ab9ce,acc_per_char,103,0.49514563106796117,49.51456310679612
nvfp4_proposed_settings,"Native NVFP4 no-RHT/all-linears ablation, effective D=1",nvfp4_transformer_engine_native,native_nvfp4_transformer_engine,True,114,mmlu_olmes,mmlu_marketing:rc::olmes,mmlu_marketing,ec59840b552e1b522ddcc91ebdd6bcdb,acc_per_char,234,0.49145299145299143,49.14529914529914
nvfp4_proposed_settings,"Native NVFP4 no-RHT/all-linears ablation, effective D=1",nvfp4_transformer_engine_native,native_nvfp4_transformer_engine,True,115,mmlu_olmes,mmlu_medical_genetics:rc::olmes,mmlu_medical_genetics,d21901ce2a60dd0484298f1929cd69e8,acc_per_char,100,0.43,43.0
nvfp4_proposed_settings,"Native NVFP4 no-RHT/all-linears ablation, effective D=1",nvfp4_transformer_engine_native,native_nvfp4_transformer_engine,True,116,mmlu_olmes,mmlu_miscellaneous:rc::olmes,mmlu_miscellaneous,53ccadb71923b35e1dfa8d894e2e3fc4,acc_per_char,783,0.5632183908045977,56.32183908045977
nvfp4_proposed_settings,"Native NVFP4 no-RHT/all-linears ablation, effective D=1",nvfp4_transformer_engine_native,native_nvfp4_transformer_engine,True,117,mmlu_olmes,mmlu_moral_disputes:rc::olmes,mmlu_moral_disputes,819a39344d1c377340e72e649cabebe9,acc_per_char,346,0.2976878612716763,29.76878612716763
nvfp4_proposed_settings,"Native NVFP4 no-RHT/all-linears ablation, effective D=1",nvfp4_transformer_engine_native,native_nvfp4_transformer_engine,True,118,mmlu_olmes,mmlu_moral_scenarios:rc::olmes,mmlu_moral_scenarios,cc409292717ac8649a1cd0cd7dc9fc73,acc_per_char,895,0.23910614525139665,23.910614525139664
nvfp4_proposed_settings,"Native NVFP4 no-RHT/all-linears ablation, effective D=1",nvfp4_transformer_engine_native,native_nvfp4_transformer_engine,True,119,mmlu_olmes,mmlu_nutrition:rc::olmes,mmlu_nutrition,61f9d819256c12d6bc8d289c7483b9c3,acc_per_char,306,0.33986928104575165,33.98692810457516
nvfp4_proposed_settings,"Native NVFP4 no-RHT/all-linears ablation, effective D=1",nvfp4_transformer_engine_native,native_nvfp4_transformer_engine,True,120,mmlu_olmes,mmlu_philosophy:rc::olmes,mmlu_philosophy,7b23cc5f2ff6984858f9f5ba128b8216,acc_per_char,311,0.3633440514469453,36.33440514469453
nvfp4_proposed_settings,"Native NVFP4 no-RHT/all-linears ablation, effective D=1",nvfp4_transformer_engine_native,native_nvfp4_transformer_engine,True,121,mmlu_olmes,mmlu_prehistory:rc::olmes,mmlu_prehistory,48fd13dbcd0c721b8d69339ee8209f97,acc_per_char,324,0.35185185185185186,35.18518518518518
nvfp4_proposed_settings,"Native NVFP4 no-RHT/all-linears ablation, effective D=1",nvfp4_transformer_engine_native,native_nvfp4_transformer_engine,True,122,mmlu_olmes,mmlu_professional_accounting:rc::olmes,mmlu_professional_accounting,57a5dba0840cc14c94ed31f79dee4ac7,acc_per_char,282,0.25177304964539005,25.177304964539005
nvfp4_proposed_settings,"Native NVFP4 no-RHT/all-linears ablation, effective D=1",nvfp4_transformer_engine_native,native_nvfp4_transformer_engine,True,123,mmlu_olmes,mmlu_professional_law:rc::olmes,mmlu_professional_law,56030e99119525ae79b8abf107affc40,acc_per_char,1534,0.27444589308996087,27.444589308996086
nvfp4_proposed_settings,"Native NVFP4 no-RHT/all-linears ablation, effective D=1",nvfp4_transformer_engine_native,native_nvfp4_transformer_engine,True,124,mmlu_olmes,mmlu_professional_medicine:rc::olmes,mmlu_professional_medicine,2b0232ca5abb81ded631049ad557a96e,acc_per_char,272,0.3382352941176471,33.82352941176471
nvfp4_proposed_settings,"Native NVFP4 no-RHT/all-linears ablation, effective D=1",nvfp4_transformer_engine_native,native_nvfp4_transformer_engine,True,125,mmlu_olmes,mmlu_professional_psychology:rc::olmes,mmlu_professional_psychology,77f07f47e032860fc6442c27cde81ac5,acc_per_char,612,0.3349673202614379,33.49673202614379
nvfp4_proposed_settings,"Native NVFP4 no-RHT/all-linears ablation, effective D=1",nvfp4_transformer_engine_native,native_nvfp4_transformer_engine,True,126,mmlu_olmes,mmlu_public_relations:rc::olmes,mmlu_public_relations,b3d8e8d8619b36ec8f35ac6eedd1d242,acc_per_char,110,0.3,30.0
nvfp4_proposed_settings,"Native NVFP4 no-RHT/all-linears ablation, effective D=1",nvfp4_transformer_engine_native,native_nvfp4_transformer_engine,True,127,mmlu_olmes,mmlu_security_studies:rc::olmes,mmlu_security_studies,a7d55a48b6fa8697683abd6458dd2310,acc_per_char,245,0.24897959183673468,24.897959183673468
nvfp4_proposed_settings,"Native NVFP4 no-RHT/all-linears ablation, effective D=1",nvfp4_transformer_engine_native,native_nvfp4_transformer_engine,True,128,mmlu_olmes,mmlu_sociology:rc::olmes,mmlu_sociology,b30a972cad094aa6687f34495f4f5d9d,acc_per_char,201,0.3333333333333333,33.33333333333333
nvfp4_proposed_settings,"Native NVFP4 no-RHT/all-linears ablation, effective D=1",nvfp4_transformer_engine_native,native_nvfp4_transformer_engine,True,129,mmlu_olmes,mmlu_us_foreign_policy:rc::olmes,mmlu_us_foreign_policy,14c587e70a64652d43ccb2972a2ee520,acc_per_char,100,0.33,33.0
nvfp4_proposed_settings,"Native NVFP4 no-RHT/all-linears ablation, effective D=1",nvfp4_transformer_engine_native,native_nvfp4_transformer_engine,True,130,mmlu_olmes,mmlu_virology:rc::olmes,mmlu_virology,de01c561afecb3cde13432a3ccf073b6,acc_per_char,166,0.2891566265060241,28.915662650602407
nvfp4_proposed_settings,"Native NVFP4 no-RHT/all-linears ablation, effective D=1",nvfp4_transformer_engine_native,native_nvfp4_transformer_engine,True,131,mmlu_olmes,mmlu_world_religions:rc::olmes,mmlu_world_religions,fa1acd404b2bda70e3664747e3c3db22,acc_per_char,171,0.5380116959064327,53.80116959064327
nvfp4_proposed_settings,"Native NVFP4 no-RHT/all-linears ablation, effective D=1",nvfp4_transformer_engine_native,native_nvfp4_transformer_engine,True,132,mmlu_pro_mc,mmlu_pro_math:mc::none,mmlu_pro_math,2f02776911c1a63e3bf3c96fbeeeccff,acc_raw,1351,0.10658771280532939,10.658771280532939
nvfp4_proposed_settings,"Native NVFP4 no-RHT/all-linears ablation, effective D=1",nvfp4_transformer_engine_native,native_nvfp4_transformer_engine,True,133,mmlu_pro_mc,mmlu_pro_health:mc::none,mmlu_pro_health,b12866ee79da1af676f9ef6d2cc6a223,acc_raw,818,0.12102689486552567,12.102689486552567
nvfp4_proposed_settings,"Native NVFP4 no-RHT/all-linears ablation, effective D=1",nvfp4_transformer_engine_native,native_nvfp4_transformer_engine,True,134,mmlu_pro_mc,mmlu_pro_physics:mc::none,mmlu_pro_physics,afe121df881d1e4e6ed6086e76d3e22a,acc_raw,1299,0.1147036181678214,11.470361816782141
nvfp4_proposed_settings,"Native NVFP4 no-RHT/all-linears ablation, effective D=1",nvfp4_transformer_engine_native,native_nvfp4_transformer_engine,True,135,mmlu_pro_mc,mmlu_pro_business:mc::none,mmlu_pro_business,8bcb1367c4dde160afbaf772d2920c42,acc_raw,789,0.09759188846641319,9.759188846641319
nvfp4_proposed_settings,"Native NVFP4 no-RHT/all-linears ablation, effective D=1",nvfp4_transformer_engine_native,native_nvfp4_transformer_engine,True,136,mmlu_pro_mc,mmlu_pro_biology:mc::none,mmlu_pro_biology,04a6eab9701cdeacd44a1ce81b45c5e6,acc_raw,717,0.1101813110181311,11.01813110181311
nvfp4_proposed_settings,"Native NVFP4 no-RHT/all-linears ablation, effective D=1",nvfp4_transformer_engine_native,native_nvfp4_transformer_engine,True,137,mmlu_pro_mc,mmlu_pro_chemistry:mc::none,mmlu_pro_chemistry,7e12262fe7a703eb0b277aba4d3522e3,acc_raw,1132,0.11219081272084806,11.219081272084805
nvfp4_proposed_settings,"Native NVFP4 no-RHT/all-linears ablation, effective D=1",nvfp4_transformer_engine_native,native_nvfp4_transformer_engine,True,138,mmlu_pro_mc,mmlu_pro_computer science:mc::none,mmlu_pro_computer science,2b87f63e753ec559787205262fa3cfd6,acc_raw,410,0.11463414634146342,11.463414634146343
nvfp4_proposed_settings,"Native NVFP4 no-RHT/all-linears ablation, effective D=1",nvfp4_transformer_engine_native,native_nvfp4_transformer_engine,True,139,mmlu_pro_mc,mmlu_pro_economics:mc::none,mmlu_pro_economics,1f244c402cf1d30b526aeb45853fcd6d,acc_raw,844,0.12085308056872038,12.085308056872037
nvfp4_proposed_settings,"Native NVFP4 no-RHT/all-linears ablation, effective D=1",nvfp4_transformer_engine_native,native_nvfp4_transformer_engine,True,140,mmlu_pro_mc,mmlu_pro_engineering:mc::none,mmlu_pro_engineering,54bbb809be7d6561080cd2de064b5ae0,acc_raw,969,0.11248710010319918,11.248710010319918
nvfp4_proposed_settings,"Native NVFP4 no-RHT/all-linears ablation, effective D=1",nvfp4_transformer_engine_native,native_nvfp4_transformer_engine,True,141,mmlu_pro_mc,mmlu_pro_philosophy:mc::none,mmlu_pro_philosophy,5b7c6ac776a56489682222be6f541625,acc_raw,499,0.13627254509018036,13.627254509018035
nvfp4_proposed_settings,"Native NVFP4 no-RHT/all-linears ablation, effective D=1",nvfp4_transformer_engine_native,native_nvfp4_transformer_engine,True,142,mmlu_pro_mc,mmlu_pro_other:mc::none,mmlu_pro_other,0b6ca1930bca1d0f42dc530297c7f613,acc_raw,924,0.10606060606060606,10.606060606060606
nvfp4_proposed_settings,"Native NVFP4 no-RHT/all-linears ablation, effective D=1",nvfp4_transformer_engine_native,native_nvfp4_transformer_engine,True,143,mmlu_pro_mc,mmlu_pro_history:mc::none,mmlu_pro_history,12ff9c5cffacabb6082bd196f004bdc7,acc_raw,381,0.14173228346456693,14.173228346456693
nvfp4_proposed_settings,"Native NVFP4 no-RHT/all-linears ablation, effective D=1",nvfp4_transformer_engine_native,native_nvfp4_transformer_engine,True,144,mmlu_pro_mc,mmlu_pro_psychology:mc::none,mmlu_pro_psychology,6b377ac052d6e9c0346a30a4c109d290,acc_raw,798,0.10150375939849623,10.150375939849624
nvfp4_proposed_settings,"Native NVFP4 no-RHT/all-linears ablation, effective D=1",nvfp4_transformer_engine_native,native_nvfp4_transformer_engine,True,145,mmlu_pro_mc,mmlu_pro_law:mc::none,mmlu_pro_law,7e5b61df22d557ef28caee941b91aa69,acc_raw,1101,0.11262488646684832,11.262488646684831
ue5m3_te_recipe,"UE5M3 FP4 with Transformer Engine settings, current-tensor D=1",fp4_current_tensor_d1,quantized_ue5m3_fp4,True,0,core_9mcqa_olmes,arc_easy:mc::olmes,arc_easy:mc,c8c246d1822e8ad46441536ef5c4f4f3,acc_raw,1000,0.237,23.7
ue5m3_te_recipe,"UE5M3 FP4 with Transformer Engine settings, current-tensor D=1",fp4_current_tensor_d1,quantized_ue5m3_fp4,True,1,core_9mcqa_olmes,arc_easy:rc::olmes,arc_easy,53bd6ac04aafb5f2d1c5ab836325f27e,acc_per_char,1000,0.741,74.1
ue5m3_te_recipe,"UE5M3 FP4 with Transformer Engine settings, current-tensor D=1",fp4_current_tensor_d1,quantized_ue5m3_fp4,True,2,core_9mcqa_olmes,arc_challenge:mc::olmes,arc_challenge:mc,903ed260afcf0caaf0450b55e69ddf3a,acc_raw,1172,0.22525597269624573,22.525597269624573
ue5m3_te_recipe,"UE5M3 FP4 with Transformer Engine settings, current-tensor D=1",fp4_current_tensor_d1,quantized_ue5m3_fp4,True,3,core_9mcqa_olmes,arc_challenge:rc::olmes,arc_challenge,cac12ad4468d93ad9fc41cb9599795c6,acc_uncond,1172,0.4778156996587031,47.781569965870304
ue5m3_te_recipe,"UE5M3 FP4 with Transformer Engine settings, current-tensor D=1",fp4_current_tensor_d1,quantized_ue5m3_fp4,True,4,core_9mcqa_olmes,boolq:mc::olmes,boolq:mc,315dba082fe52a6058cdc5b806550ce4,acc_raw,1000,0.615,61.5
ue5m3_te_recipe,"UE5M3 FP4 with Transformer Engine settings, current-tensor D=1",fp4_current_tensor_d1,quantized_ue5m3_fp4,True,5,core_9mcqa_olmes,boolq:rc::olmes,boolq,0bfbc3015e70e6dfba1f6b9b266334ba,acc_raw,1000,0.684,68.4
ue5m3_te_recipe,"UE5M3 FP4 with Transformer Engine settings, current-tensor D=1",fp4_current_tensor_d1,quantized_ue5m3_fp4,True,6,core_9mcqa_olmes,csqa:mc::olmes,csqa:mc,d0de18d67d31994a2b5e2d2e87918a36,acc_raw,1221,0.20065520065520065,20.065520065520065
ue5m3_te_recipe,"UE5M3 FP4 with Transformer Engine settings, current-tensor D=1",fp4_current_tensor_d1,quantized_ue5m3_fp4,True,7,core_9mcqa_olmes,csqa:rc::olmes,csqa,095f3f94d29c4f17ff7005f7252ba051,acc_uncond,1221,0.683046683046683,68.3046683046683
ue5m3_te_recipe,"UE5M3 FP4 with Transformer Engine settings, current-tensor D=1",fp4_current_tensor_d1,quantized_ue5m3_fp4,True,8,core_9mcqa_olmes,hellaswag:mc::olmes,hellaswag:mc,58011dd35e359a4de96cd11745a16895,acc_raw,1000,0.24,24.0
ue5m3_te_recipe,"UE5M3 FP4 with Transformer Engine settings, current-tensor D=1",fp4_current_tensor_d1,quantized_ue5m3_fp4,True,9,core_9mcqa_olmes,hellaswag:rc::olmes,hellaswag,126122195b41bf14d9091a9cdd414690,acc_per_char,1000,0.718,71.8
ue5m3_te_recipe,"UE5M3 FP4 with Transformer Engine settings, current-tensor D=1",fp4_current_tensor_d1,quantized_ue5m3_fp4,True,10,core_9mcqa_olmes,openbookqa:mc::olmes,openbookqa:mc,17ee8b464c2aae92e093fb7096684165,acc_raw,500,0.224,22.400000000000002
ue5m3_te_recipe,"UE5M3 FP4 with Transformer Engine settings, current-tensor D=1",fp4_current_tensor_d1,quantized_ue5m3_fp4,True,11,core_9mcqa_olmes,openbookqa:rc::olmes,openbookqa,8c852627a335c1a263d4bbc6deea2be0,acc_uncond,500,0.556,55.60000000000001
ue5m3_te_recipe,"UE5M3 FP4 with Transformer Engine settings, current-tensor D=1",fp4_current_tensor_d1,quantized_ue5m3_fp4,True,12,core_9mcqa_olmes,piqa:mc::olmes,piqa:mc,f4cc9f661d585e160a1d8eb867cd040c,acc_raw,1000,0.53,53.0
ue5m3_te_recipe,"UE5M3 FP4 with Transformer Engine settings, current-tensor D=1",fp4_current_tensor_d1,quantized_ue5m3_fp4,True,13,core_9mcqa_olmes,piqa:rc::olmes,piqa,f63d922029758d577fcc9dba83c9de5c,acc_per_char,1000,0.761,76.1
ue5m3_te_recipe,"UE5M3 FP4 with Transformer Engine settings, current-tensor D=1",fp4_current_tensor_d1,quantized_ue5m3_fp4,True,14,core_9mcqa_olmes,socialiqa:mc::olmes,socialiqa:mc,1f8ad25448306986fa263f77e5966e9e,acc_raw,1000,0.339,33.900000000000006
ue5m3_te_recipe,"UE5M3 FP4 with Transformer Engine settings, current-tensor D=1",fp4_current_tensor_d1,quantized_ue5m3_fp4,True,15,core_9mcqa_olmes,socialiqa:rc::olmes,socialiqa,18e6bcddd3ce25d04e57dc2b321f78c7,acc_per_char,1000,0.553,55.300000000000004
ue5m3_te_recipe,"UE5M3 FP4 with Transformer Engine settings, current-tensor D=1",fp4_current_tensor_d1,quantized_ue5m3_fp4,True,16,core_9mcqa_olmes,winogrande:mc::olmes,winogrande:mc,dadb31c80b5be4914ed051cd8660191e,acc_raw,1267,0.494869771112865,49.4869771112865
ue5m3_te_recipe,"UE5M3 FP4 with Transformer Engine settings, current-tensor D=1",fp4_current_tensor_d1,quantized_ue5m3_fp4,True,17,core_9mcqa_olmes,winogrande:rc::olmes,winogrande,9b11ef7f437e610eba48f6d273ed6886,acc_raw,1267,0.6250986582478295,62.50986582478295
ue5m3_te_recipe,"UE5M3 FP4 with Transformer Engine settings, current-tensor D=1",fp4_current_tensor_d1,quantized_ue5m3_fp4,True,18,mmlu_olmes,mmlu_abstract_algebra:mc::olmes,mmlu_abstract_algebra:mc,77b926c73e62bfb451729f8369068e7d,acc_raw,100,0.19,19.0
ue5m3_te_recipe,"UE5M3 FP4 with Transformer Engine settings, current-tensor D=1",fp4_current_tensor_d1,quantized_ue5m3_fp4,True,19,mmlu_olmes,mmlu_anatomy:mc::olmes,mmlu_anatomy:mc,3df98cd8b30afac6feb32f0d0c15395a,acc_raw,135,0.22962962962962963,22.962962962962962
ue5m3_te_recipe,"UE5M3 FP4 with Transformer Engine settings, current-tensor D=1",fp4_current_tensor_d1,quantized_ue5m3_fp4,True,20,mmlu_olmes,mmlu_astronomy:mc::olmes,mmlu_astronomy:mc,4c69c754b323e0755cb7939b84f228ed,acc_raw,152,0.23684210526315788,23.684210526315788
ue5m3_te_recipe,"UE5M3 FP4 with Transformer Engine settings, current-tensor D=1",fp4_current_tensor_d1,quantized_ue5m3_fp4,True,21,mmlu_olmes,mmlu_business_ethics:mc::olmes,mmlu_business_ethics:mc,87137b826dda58e8ffb978e165f39584,acc_raw,100,0.3,30.0
ue5m3_te_recipe,"UE5M3 FP4 with Transformer Engine settings, current-tensor D=1",fp4_current_tensor_d1,quantized_ue5m3_fp4,True,22,mmlu_olmes,mmlu_clinical_knowledge:mc::olmes,mmlu_clinical_knowledge:mc,9d6878a0e485f563ac271370eaedecca,acc_raw,265,0.22264150943396227,22.264150943396228
ue5m3_te_recipe,"UE5M3 FP4 with Transformer Engine settings, current-tensor D=1",fp4_current_tensor_d1,quantized_ue5m3_fp4,True,23,mmlu_olmes,mmlu_college_biology:mc::olmes,mmlu_college_biology:mc,8096d725e82f92b942ae20c48c82f083,acc_raw,144,0.2152777777777778,21.52777777777778
ue5m3_te_recipe,"UE5M3 FP4 with Transformer Engine settings, current-tensor D=1",fp4_current_tensor_d1,quantized_ue5m3_fp4,True,24,mmlu_olmes,mmlu_college_chemistry:mc::olmes,mmlu_college_chemistry:mc,c81eb9c78ac300cca76358582a1c739b,acc_raw,100,0.23,23.0
ue5m3_te_recipe,"UE5M3 FP4 with Transformer Engine settings, current-tensor D=1",fp4_current_tensor_d1,quantized_ue5m3_fp4,True,25,mmlu_olmes,mmlu_college_computer_science:mc::olmes,mmlu_college_computer_science:mc,62b92a5477c84fcf987c1798a4ac6144,acc_raw,100,0.27,27.0
ue5m3_te_recipe,"UE5M3 FP4 with Transformer Engine settings, current-tensor D=1",fp4_current_tensor_d1,quantized_ue5m3_fp4,True,26,mmlu_olmes,mmlu_college_mathematics:mc::olmes,mmlu_college_mathematics:mc,58356a19598345fb1941515d0d9cb55a,acc_raw,100,0.25,25.0
ue5m3_te_recipe,"UE5M3 FP4 with Transformer Engine settings, current-tensor D=1",fp4_current_tensor_d1,quantized_ue5m3_fp4,True,27,mmlu_olmes,mmlu_college_medicine:mc::olmes,mmlu_college_medicine:mc,42a584dc3ed8ae2ce00c9027c5f13764,acc_raw,173,0.2254335260115607,22.54335260115607
ue5m3_te_recipe,"UE5M3 FP4 with Transformer Engine settings, current-tensor D=1",fp4_current_tensor_d1,quantized_ue5m3_fp4,True,28,mmlu_olmes,mmlu_college_physics:mc::olmes,mmlu_college_physics:mc,f88df4ad824e68680862d00e429c26a7,acc_raw,102,0.21568627450980393,21.568627450980394
ue5m3_te_recipe,"UE5M3 FP4 with Transformer Engine settings, current-tensor D=1",fp4_current_tensor_d1,quantized_ue5m3_fp4,True,29,mmlu_olmes,mmlu_computer_security:mc::olmes,mmlu_computer_security:mc,274890b9e6abfcbe5e049394bec76a11,acc_raw,100,0.18,18.0
ue5m3_te_recipe,"UE5M3 FP4 with Transformer Engine settings, current-tensor D=1",fp4_current_tensor_d1,quantized_ue5m3_fp4,True,30,mmlu_olmes,mmlu_conceptual_physics:mc::olmes,mmlu_conceptual_physics:mc,6519f132a34e21233a8f9f0333f4e555,acc_raw,235,0.2553191489361702,25.53191489361702
ue5m3_te_recipe,"UE5M3 FP4 with Transformer Engine settings, current-tensor D=1",fp4_current_tensor_d1,quantized_ue5m3_fp4,True,31,mmlu_olmes,mmlu_econometrics:mc::olmes,mmlu_econometrics:mc,91203daf877dfbefa7095516334a1e98,acc_raw,114,0.24561403508771928,24.561403508771928
